Epoch number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Loss,0.44776078877449038,0.30253815968632697,0.24827271176278592,0.21670824620276691,0.19079644089788197,0.17251010256893934,0.16631158928237855,0.15357127475179733,0.14743920549713074,0.13897337849047034,0.13182592201139778,0.12746604462396355,0.12708543907031417,0.12381865101493895,0.11769353850241751
Test accuracy,0.88360000000000005,0.91510000000000002,0.92620000000000002,0.93530000000000002,0.94240000000000002,0.94750000000000001,0.94950000000000001,0.95209999999999995,0.95499999999999996,0.95660000000000001,0.95950000000000002,0.96160000000000001,0.96060000000000001,0.96409999999999996,0.96460000000000001
Epoch time,7.346160173416138,1.420274019241333,1.2190558910369873,1.171447992324829,1.1742539405822754,1.3933639526367188,1.3226041793823242,1.372959852218628,1.3456308841705322,1.2104101181030273,1.2436039447784424,1.2565689086914062,1.1541461944580078,1.1524379253387451,1.21915602684021
