Epoch number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Loss,0.36297969846725464,0.26198769541978834,0.21736278475522994,0.18727523309886457,0.16160230879560114,0.15032688853628934,0.13481806448027492,0.12569719402603804,0.11347054714150727,0.10982590826172382,0.10392771221697331,0.098876769722998137,0.10016538759851829,0.091667829980561513,0.092541595616936687
Test accuracy,0.90159999999999996,0.92390000000000005,0.93530000000000002,0.94389999999999996,0.95069999999999999,0.95379999999999998,0.95750000000000002,0.96120000000000005,0.96409999999999996,0.96630000000000005,0.96730000000000005,0.97019999999999995,0.96850000000000003,0.97219999999999995,0.97160000000000002
Epoch time,2.8587098121643066,1.183701992034912,1.1972417831420898,1.2040209770202637,1.219742774963379,1.2070989608764648,1.1958258152008057,1.2162730693817139,1.1786320209503174,1.19160795211792,1.1995580196380615,1.1997020244598389,1.2265088558197021,1.2014379501342773,1.1792469024658203
