Epoch number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Loss,1.2303665519714355,0.94725583076477049,0.58168177132606502,0.53507595274448394,0.59303593821525569,0.51734386245012287,0.53843218286037442,0.44746571914255617,0.49012475495487451,0.45826875136196615,0.46149127225875852,0.46279000385254621,0.46138816404938698,0.46120142105296252,0.46462761221230031
Test accuracy,0.60550000000000004,0.71409999999999996,0.82750000000000001,0.83289999999999997,0.82079999999999997,0.83899999999999997,0.8377,0.86280000000000001,0.85660000000000003,0.86280000000000001,0.86119999999999997,0.86280000000000001,0.86829999999999996,0.87009999999999998,0.86980000000000002
Epoch time,1.763979196548462,0.4589850902557373,0.45830607414245605,0.460582971572876,0.45926904678344727,0.45877790451049805,0.4769299030303955,0.45850205421447754,0.45667600631713867,0.46459507942199707,0.45835399627685547,0.46152305603027344,0.4624209403991699,0.4596548080444336,0.4637620449066162
